frame_idx,image_file,image_stamp,cmd_stamp,dt_cmd,cmd_linear_x,cmd_angular_z,odom_stamp,dt_odom,odom_linear_x,odom_angular_z,width,height,encoding
19,images/000019.jpg,1774267502.920883894,1774267502.915809631,0.005074263,0.000000000,0.000000000,1774267502.919025898,0.001857996,-0.000000000,0.002734984,640,480,rgb8
20,images/000020.jpg,1774267502.954242468,1774267502.935819387,0.018423080,0.000000000,0.000000000,1774267502.939080000,0.015162468,-0.000000001,0.002481673,640,480,rgb8
21,images/000021.jpg,1774267503.020959377,1774267503.015838385,0.005120993,0.000000000,0.000000000,1774267503.019072294,0.001887083,-0.000000000,0.006352891,640,480,rgb8
22,images/000022.jpg,1774267503.054318190,1774267503.035827637,0.018490553,0.000000000,0.000000000,1774267503.039028406,0.015289783,-0.000000000,0.007913482,640,480,rgb8
23,images/000023.jpg,1774267503.087676764,1774267503.075820684,0.011856079,0.000000000,0.000000000,1774267503.079016924,0.008659840,-0.000000000,0.004623979,640,480,rgb8
24,images/000024.jpg,1774267503.121035337,1774267503.115830660,0.005204678,0.000000000,0.000000000,1774267503.119011879,0.002023458,-0.000000000,0.004141158,640,480,rgb8
25,images/000025.jpg,1774267503.154393911,1774267503.135830879,0.018563032,0.000000000,0.000000000,1774267503.139035225,0.015358686,-0.000000000,0.003995905,640,480,rgb8
26,images/000026.jpg,1774267503.187752485,1774267503.175839424,0.011913061,0.000000000,0.000000000,1774267503.179051161,0.008701324,-0.000000000,0.004112563,640,480,rgb8
27,images/000027.jpg,1774267503.221111059,1774267503.215838194,0.005272865,0.000000000,0.000000000,1774267503.219060421,0.002050638,-0.000000001,0.003703483,640,480,rgb8
28,images/000028.jpg,1774267503.254469633,1774267503.235830545,0.018639088,0.000000000,0.000000000,1774267503.239052296,0.015417337,-0.000000000,0.003682385,640,480,rgb8
29,images/000029.jpg,1774267503.287828207,1774267503.275818825,0.012009382,0.000000000,0.000000000,1774267503.279025793,0.008802414,-0.000000000,0.002720347,640,480,rgb8
30,images/000030.jpg,1774267503.321186781,1774267503.315815210,0.005371571,0.000000000,0.000000000,1774267503.319023848,0.002162933,-0.000000000,0.000520905,640,480,rgb8
31,images/000031.jpg,1774267503.354545355,1774267503.335826159,0.018719196,0.000000000,0.000000000,1774267503.339024782,0.015520573,-0.000000000,0.000709899,640,480,rgb8
32,images/000032.jpg,1774267503.387904167,1774267503.375830173,0.012073994,0.000000000,0.000000000,1774267503.379038572,0.008865595,-0.000000000,-0.001485388,640,480,rgb8
33,images/000033.jpg,1774267503.421262741,1774267503.415830374,0.005432367,0.000000000,0.000000000,1774267503.419020653,0.002242088,-0.000000000,0.000878043,640,480,rgb8
34,images/000034.jpg,1774267503.454621077,1774267503.435832024,0.018789053,0.000000000,0.000000000,1774267503.439033031,0.015588045,-0.000000000,0.000890015,640,480,rgb8
35,images/000035.jpg,1774267503.487979650,1774267503.475827456,0.012152195,0.000000000,0.000000000,1774267503.479037046,0.008942604,-0.000000000,0.002887069,640,480,rgb8
36,images/000036.jpg,1774267503.521337509,1774267503.515832186,0.005505323,0.000000000,0.000000000,1774267503.519026041,0.002311468,-0.000000000,0.002350863,640,480,rgb8
37,images/000037.jpg,1774267503.554695129,1774267503.535827160,0.018867970,0.000000000,0.000000000,1774267503.539042234,0.015652895,-0.000000000,0.002305780,640,480,rgb8
38,images/000038.jpg,1774267503.588052750,1774267503.575818062,0.012234688,0.000000000,0.000000000,1774267503.579065084,0.008987665,-0.000000000,0.003121251,640,480,rgb8
39,images/000039.jpg,1774267503.688159227,1774267503.675833225,0.012326002,0.000000000,0.000000000,1774267503.679053783,0.009105444,-0.000000000,0.002904408,640,480,rgb8
40,images/000040.jpg,1774267503.721528053,1774267503.715840816,0.005687237,0.000000000,0.000000000,1774267503.719044447,0.002483606,-0.000000000,-0.003194627,640,480,rgb8
41,images/000041.jpg,1774267503.754897118,1774267503.735836029,0.019061089,0.000000000,0.000000000,1774267503.739046812,0.015850306,-0.000000000,-0.000854238,640,480,rgb8
42,images/000042.jpg,1774267503.788266182,1774267503.775847673,0.012418509,0.000000000,0.000000000,1774267503.779085875,0.009180307,-0.000000000,0.000534435,640,480,rgb8
43,images/000043.jpg,1774267503.821635246,1774267503.815833092,0.005802155,0.000000000,0.000000000,1774267503.819032192,0.002603054,-0.000000000,0.002436004,640,480,rgb8
44,images/000044.jpg,1774267503.855004311,1774267503.835835218,0.019169092,0.000000000,0.000000000,1774267503.839065790,0.015938520,-0.000000000,0.002779620,640,480,rgb8
45,images/000045.jpg,1774267503.888373613,1774267503.875834942,0.012538671,0.000000000,0.000000000,1774267503.879057884,0.009315729,-0.000000000,0.003829835,640,480,rgb8
46,images/000046.jpg,1774267503.921742678,1774267503.915816069,0.005926609,0.000000000,0.000000000,1774267503.919049978,0.002692699,-0.000000000,-0.000827387,640,480,rgb8
47,images/000047.jpg,1774267503.955111980,1774267503.935826778,0.019285202,0.000000000,0.000000000,1774267503.939053059,0.016058922,-0.000000000,-0.000895751,640,480,rgb8
48,images/000048.jpg,1774267503.988481283,1774267503.975836277,0.012645006,0.000000000,0.000000000,1774267503.979047537,0.009433746,-0.000000000,-0.000355085,640,480,rgb8
49,images/000049.jpg,1774267504.021850586,1774267504.015814781,0.006035805,0.000000000,0.000000000,1774267504.019033194,0.002817392,-0.000000000,-0.000277648,640,480,rgb8
50,images/000050.jpg,1774267504.055219889,1774267504.035830021,0.019389868,0.000000000,0.000000000,1774267504.039029360,0.016190529,-0.000000000,-0.000308587,640,480,rgb8
51,images/000051.jpg,1774267504.155328274,1774267504.135815620,0.019512653,0.000000000,0.000000000,1774267504.139031410,0.016296864,-0.000000000,0.006870517,640,480,rgb8
52,images/000052.jpg,1774267504.188698053,1774267504.175813913,0.012884140,0.000000000,0.000000000,1774267504.179036856,0.009661198,-0.000000000,0.000428635,640,480,rgb8
53,images/000053.jpg,1774267504.222067595,1774267504.215827465,0.006240129,0.000000000,0.000000000,1774267504.219050646,0.003016949,-0.000000000,0.003000089,640,480,rgb8
54,images/000054.jpg,1774267504.255437374,1774267504.235832930,0.019604445,0.000000000,0.000000000,1774267504.239061832,0.016375542,-0.000000000,0.001874856,640,480,rgb8
55,images/000055.jpg,1774267504.288807154,1774267504.275825024,0.012982130,0.000000000,0.000000000,1774267504.279050112,0.009757042,-0.000000000,0.001910550,640,480,rgb8
56,images/000056.jpg,1774267504.322176695,1774267504.315833330,0.006343365,0.000000000,0.000000000,1774267504.319035292,0.003141403,-0.000000000,0.001595196,640,480,rgb8
57,images/000057.jpg,1774267504.355546713,1774267504.335835218,0.019711494,0.000000000,0.000000000,1774267504.339059830,0.016486883,-0.000000000,0.001350441,640,480,rgb8
58,images/000058.jpg,1774267504.388916492,1774267504.375832319,0.013084173,0.000000000,0.000000000,1774267504.379070759,0.009845734,-0.000000000,0.002345946,640,480,rgb8
59,images/000059.jpg,1774267504.422286272,1774267504.415820599,0.006465673,0.000000000,0.000000000,1774267504.419028282,0.003257990,-0.000000000,0.002626454,640,480,rgb8
60,images/000060.jpg,1774267504.455656528,1774267504.435827971,0.019828558,0.000000000,0.000000000,1774267504.439051151,0.016605377,-0.000000000,0.002820450,640,480,rgb8
61,images/000061.jpg,1774267504.489026308,1774267504.475840092,0.013186216,0.000000000,0.000000000,1774267504.479047060,0.009979248,-0.000000000,0.002054061,640,480,rgb8
62,images/000062.jpg,1774267504.522396564,1774267504.515815973,0.006580591,0.000000000,0.000000000,1774267504.519018412,0.003378153,-0.000000000,0.002087763,640,480,rgb8
63,images/000063.jpg,1774267504.555766582,1774267504.535821915,0.019944668,0.000000000,0.000000000,1774267504.539046764,0.016719818,-0.000000000,0.001695307,640,480,rgb8
64,images/000064.jpg,1774267504.589136362,1774267504.575815916,0.013320446,0.000000000,0.000000000,1774267504.579076052,0.010060310,-0.000000000,0.001826142,640,480,rgb8
65,images/000065.jpg,1774267504.622494936,1774267504.615823746,0.006671190,0.000000000,0.000000000,1774267504.619034529,0.003460407,-0.000000000,0.002478642,640,480,rgb8
66,images/000066.jpg,1774267504.655853033,1774267504.655829191,0.000023842,0.000000000,0.000000000,1774267504.639050245,0.016802788,-0.000000000,0.002583058,640,480,rgb8
67,images/000067.jpg,1774267504.689211369,1774267504.675836325,0.013375044,0.000000000,0.000000000,1774267504.679065466,0.010145903,-0.000000000,0.002424443,640,480,rgb8
68,images/000068.jpg,1774267504.722569942,1774267504.715823889,0.006746054,0.000000000,0.000000000,1774267504.719080687,0.003489256,-0.000000000,0.002114582,640,480,rgb8
69,images/000069.jpg,1774267504.755919695,1774267504.755827904,0.000091791,0.000000000,0.000000000,1774267504.739039421,0.016880274,-0.000000000,0.003265386,640,480,rgb8
70,images/000070.jpg,1774267504.789269447,1774267504.775820732,0.013448715,0.000000000,0.000000000,1774267504.779020786,0.010248661,-0.000000000,0.000976711,640,480,rgb8
71,images/000071.jpg,1774267504.822619438,1774267504.815819740,0.006799698,0.000000000,0.000000000,1774267504.819018126,0.003601313,-0.000000000,-0.004717536,640,480,rgb8
72,images/000072.jpg,1774267504.855968952,1774267504.855824232,0.000144720,0.000000000,0.000000000,1774267504.839028597,0.016940355,-0.000000000,-0.002528773,640,480,rgb8
73,images/000073.jpg,1774267504.889318705,1774267504.875828028,0.013490677,0.000000000,0.000000000,1774267504.879044056,0.010274649,-0.000000000,-0.001628108,640,480,rgb8
74,images/000074.jpg,1774267504.922668219,1774267504.915836811,0.006831408,0.000000000,0.000000000,1774267504.919034719,0.003633499,-0.000000000,0.001764008,640,480,rgb8
75,images/000075.jpg,1774267504.956017494,1774267504.955840111,0.000177383,0.000000000,0.000000000,1774267504.939055443,0.016962051,-0.000000000,0.001756773,640,480,rgb8
76,images/000076.jpg,1774267504.989367247,1774267504.975822210,0.013545036,0.000000000,0.000000000,1774267504.979026079,0.010341167,-0.000000000,0.007584575,640,480,rgb8
77,images/000077.jpg,1774267505.022716522,1774267505.015828609,0.006887913,0.000000000,0.000000000,1774267505.019043922,0.003672600,-0.000000000,0.005081221,640,480,rgb8
78,images/000078.jpg,1774267505.056065559,1774267505.055824518,0.000241041,0.000000000,0.000000000,1774267505.039027929,0.017037630,-0.000000000,0.003969959,640,480,rgb8
79,images/000079.jpg,1774267505.089415073,1774267505.075831890,0.013583183,0.000000000,0.000000000,1774267505.079036474,0.010378599,-0.000000000,0.003776306,640,480,rgb8
80,images/000080.jpg,1774267505.122764111,1774267505.115824461,0.006939650,0.000000000,0.000000000,1774267505.119041920,0.003722191,-0.000000000,0.004008326,640,480,rgb8
81,images/000081.jpg,1774267505.156113625,1774267505.155821562,0.000292063,0.000000000,0.000000000,1774267505.139058113,0.017055511,-0.000000000,0.004032423,640,480,rgb8
82,images/000082.jpg,1774267505.189462423,1774267505.175831318,0.013631105,0.000000000,0.000000000,1774267505.179040670,0.010421753,-0.000000000,0.003070780,640,480,rgb8
83,images/000083.jpg,1774267505.222811460,1774267505.215858221,0.006953239,0.000000000,0.000000000,1774267505.219048262,0.003763199,-0.000000000,0.005925074,640,480,rgb8
84,images/000084.jpg,1774267505.256160498,1774267505.255814314,0.000346184,0.000000000,0.000000000,1774267505.239036083,0.017124414,-0.000000000,0.004558419,640,480,rgb8
85,images/000085.jpg,1774267505.289509535,1774267505.275827408,0.013682127,0.000000000,0.000000000,1774267505.279047251,0.010462284,-0.000000000,-0.000704034,640,480,rgb8
86,images/000086.jpg,1774267505.322858095,1774267505.315824986,0.007033110,0.000000000,0.000000000,1774267505.319032192,0.003825903,-0.000000000,0.000269643,640,480,rgb8
87,images/000087.jpg,1774267505.356207132,1774267505.355832815,0.000374317,0.000000000,0.000000000,1774267505.339039803,0.017167330,-0.000000000,0.000425457,640,480,rgb8
88,images/000088.jpg,1774267505.389555931,1774267505.375836611,0.013719320,0.000000000,0.000000000,1774267505.379039049,0.010516882,-0.000000000,0.001470719,640,480,rgb8
89,images/000089.jpg,1774267505.422904491,1774267505.415839672,0.007064819,0.000000000,0.000000000,1774267505.419067383,0.003837109,-0.000000000,0.000699967,640,480,rgb8
90,images/000090.jpg,1774267505.456253290,1774267505.455828667,0.000424623,0.000000000,0.000000000,1774267505.439158201,0.017095089,-0.000000000,0.001082988,640,480,rgb8
91,images/000091.jpg,1774267505.489601612,1774267505.475826740,0.013774872,0.000000000,0.000000000,1774267505.479051113,0.010550499,-0.000000000,0.002304595,640,480,rgb8
92,images/000092.jpg,1774267505.522950172,1774267505.515814066,0.007136106,0.000000000,0.000000000,1774267505.519029617,0.003920555,-0.000000000,0.005991042,640,480,rgb8
93,images/000093.jpg,1774267505.556298494,1774267505.555824757,0.000473738,0.000000000,0.000000000,1774267505.539053679,0.017244816,-0.000000000,0.005662214,640,480,rgb8
94,images/000094.jpg,1774267505.589647055,1774267505.575829744,0.013817310,0.000000000,0.000000000,1774267505.579022408,0.010624647,-0.000000000,0.004940216,640,480,rgb8
95,images/000095.jpg,1774267505.622995377,1774267505.615827322,0.007168055,0.000000000,0.000000000,1774267505.619040728,0.003954649,-0.000000000,0.004044384,640,480,rgb8
96,images/000096.jpg,1774267505.656343460,1774267505.655827761,0.000515699,0.000000000,0.000000000,1774267505.639051914,0.017291546,-0.000000000,0.004274005,640,480,rgb8
97,images/000097.jpg,1774267505.689691544,1774267505.675811768,0.013879776,0.000000000,0.000000000,1774267505.679080725,0.010610819,-0.000000000,0.002988554,640,480,rgb8
98,images/000098.jpg,1774267505.723040104,1774267505.715811729,0.007228374,0.000000000,0.000000000,1774267505.719069242,0.003970861,-0.000000000,0.003334735,640,480,rgb8
99,images/000099.jpg,1774267505.756397724,1774267505.755812407,0.000585318,0.000000000,0.000000000,1774267505.739051580,0.017346144,-0.000000000,0.003461310,640,480,rgb8
100,images/000100.jpg,1774267505.789755106,1774267505.775816917,0.013938189,0.000000000,0.000000000,1774267505.779073715,0.010681391,-0.000000000,0.003460227,640,480,rgb8
101,images/000101.jpg,1774267505.856504202,1774267505.855815887,0.000688314,0.000000000,0.000000000,1774267505.839118242,0.017385960,-0.000000000,0.002727686,640,480,rgb8
102,images/000102.jpg,1774267505.889878750,1774267505.875815392,0.014063358,0.000000000,0.000000000,1774267505.879031420,0.010847330,-0.000000000,0.003999208,640,480,rgb8
103,images/000103.jpg,1774267505.923253536,1774267505.915812492,0.007441044,0.000000000,0.000000000,1774267505.919013500,0.004240036,-0.000000000,-0.001956191,640,480,rgb8
104,images/000104.jpg,1774267505.956628084,1774267505.955812454,0.000815630,0.000000000,0.000000000,1774267505.939056158,0.017571926,-0.000000000,-0.000510627,640,480,rgb8
105,images/000105.jpg,1774267505.990002871,1774267505.975821495,0.014181376,0.000000000,0.000000000,1774267505.979020834,0.010982037,-0.000000000,0.001572716,640,480,rgb8
106,images/000106.jpg,1774267506.023377895,1774267506.015834570,0.007543325,0.000000000,0.000000000,1774267506.019051790,0.004326105,-0.000000000,0.001944493,640,480,rgb8
107,images/000107.jpg,1774267506.056752920,1774267506.055828333,0.000924587,0.000000000,0.000000000,1774267506.040006161,0.016746759,-0.000000000,0.003582164,640,480,rgb8
108,images/000108.jpg,1774267506.090128183,1774267506.075831890,0.014296293,0.000000000,0.000000000,1774267506.079068422,0.011059761,-0.000000000,0.009010461,640,480,rgb8
109,images/000109.jpg,1774267506.123503208,1774267506.115815878,0.007687330,0.000000000,0.000000000,1774267506.119044304,0.004458904,-0.000000000,-0.000276025,640,480,rgb8
110,images/000110.jpg,1774267506.156878710,1774267506.155831099,0.001047611,0.000000000,0.000000000,1774267506.139043331,0.017835379,-0.000000000,0.001455602,640,480,rgb8
111,images/000111.jpg,1774267506.190253973,1774267506.175826788,0.014427185,0.000000000,0.000000000,1774267506.179038286,0.011215687,-0.000000000,0.001503605,640,480,rgb8
112,images/000112.jpg,1774267506.223629475,1774267506.215815783,0.007813692,0.000000000,0.000000000,1774267506.219045162,0.004584312,-0.000000000,0.005547689,640,480,rgb8
113,images/000113.jpg,1774267506.257004976,1774267506.255820751,0.001184225,0.000000000,0.000000000,1774267506.239037514,0.017967463,-0.000000000,0.004625833,640,480,rgb8
114,images/000114.jpg,1774267506.290380716,1774267506.275822401,0.014558315,0.000000000,0.000000000,1774267506.279045105,0.011335611,-0.000000000,0.004327832,640,480,rgb8
115,images/000115.jpg,1774267506.323756456,1774267506.315817118,0.007939339,0.000000000,0.000000000,1774267506.319066763,0.004689693,-0.000000000,0.008409213,640,480,rgb8
116,images/000116.jpg,1774267506.357132196,1774267506.355811357,0.001320839,0.000000000,0.000000000,1774267506.339091063,0.018041134,-0.000000000,0.006978075,640,480,rgb8
117,images/000117.jpg,1774267506.390507698,1774267506.375812531,0.014695168,0.000000000,0.000000000,1774267506.379000187,0.011507511,-0.000000000,0.004790923,640,480,rgb8
118,images/000118.jpg,1774267506.423883677,1774267506.415814877,0.008068800,0.000000000,0.000000000,1774267506.419032574,0.004851103,-0.000000000,0.002021279,640,480,rgb8
119,images/000119.jpg,1774267506.457259893,1774267506.455818653,0.001441240,0.000000000,0.000000000,1774267506.439037561,0.018222332,-0.000000000,0.001364506,640,480,rgb8
120,images/000120.jpg,1774267506.490635872,1774267506.475831270,0.014804602,0.000000000,0.000000000,1774267506.479043484,0.011592388,-0.000000000,0.004160280,640,480,rgb8
121,images/000121.jpg,1774267506.524012089,1774267506.515830040,0.008182049,0.000000000,0.000000000,1774267506.519043922,0.004968166,-0.000000000,0.003587556,640,480,rgb8
122,images/000122.jpg,1774267506.557388783,1774267506.555817127,0.001571655,0.000000000,0.000000000,1774267506.539019585,0.018369198,-0.000000000,0.003164305,640,480,rgb8
123,images/000123.jpg,1774267506.590764999,1774267506.575815439,0.014949560,0.000000000,0.000000000,1774267506.579004526,0.011760473,-0.000000000,0.003279370,640,480,rgb8
124,images/000124.jpg,1774267506.624141455,1774267506.615817547,0.008323908,0.000000000,0.000000000,1774267506.619010210,0.005131245,-0.000000000,0.004479449,640,480,rgb8
125,images/000125.jpg,1774267506.657518148,1774267506.655816793,0.001701355,0.000000000,0.000000000,1774267506.639009953,0.018508196,-0.000000000,0.004438496,640,480,rgb8
126,images/000126.jpg,1774267506.690894604,1774267506.675820112,0.015074492,0.000000000,0.000000000,1774267506.678982973,0.011911631,-0.000000000,0.003365272,640,480,rgb8
127,images/000127.jpg,1774267506.724271297,1774267506.715813637,0.008457661,0.000000000,0.000000000,1774267506.719013453,0.005257845,-0.000000000,0.004660742,640,480,rgb8
128,images/000128.jpg,1774267506.757648230,1774267506.755820036,0.001828194,0.000000000,0.000000000,1774267506.739055872,0.018592358,-0.000000000,0.003597626,640,480,rgb8
129,images/000129.jpg,1774267506.791024685,1774267506.775837183,0.015187502,0.000000000,0.000000000,1774267506.779052496,0.011972189,-0.000000000,0.002367107,640,480,rgb8
130,images/000130.jpg,1774267506.824383259,1774267506.815815449,0.008567810,0.000000000,0.000000000,1774267506.819057226,0.005326033,-0.000000000,0.002704258,640,480,rgb8
131,images/000131.jpg,1774267506.857742071,1774267506.855817795,0.001924276,0.000000000,0.000000000,1774267506.839067459,0.018674612,-0.000000000,0.003101618,640,480,rgb8
132,images/000132.jpg,1774267506.891100883,1774267506.875825405,0.015275478,0.000000000,0.000000000,1774267506.879014969,0.012085915,-0.000000000,0.002568893,640,480,rgb8
133,images/000133.jpg,1774267506.924466610,1774267506.915829659,0.008636951,0.000000000,0.000000000,1774267506.919053078,0.005413532,-0.000000000,0.001900527,640,480,rgb8
134,images/000134.jpg,1774267506.957832575,1774267506.955823660,0.002008915,0.000000000,0.000000000,1774267506.939049244,0.018783331,-0.000000000,0.000643925,640,480,rgb8
135,images/000135.jpg,1774267506.991198301,1774267506.975824118,0.015374184,0.000000000,0.000000000,1774267506.979040384,0.012157917,-0.000000000,0.001151323,640,480,rgb8
136,images/000136.jpg,1774267507.024564266,1774267507.015816689,0.008747578,0.000000000,0.000000000,1774267507.019037247,0.005527020,-0.000000000,0.002029996,640,480,rgb8
137,images/000137.jpg,1774267507.057930231,1774267507.055815220,0.002115011,0.000000000,0.000000000,1774267507.039038897,0.018891335,-0.000000000,0.002120528,640,480,rgb8
138,images/000138.jpg,1774267507.091296196,1774267507.075816154,0.015480042,0.000000000,0.000000000,1774267507.079049349,0.012246847,-0.000000000,0.003486251,640,480,rgb8
139,images/000139.jpg,1774267507.124662161,1774267507.115832329,0.008829832,0.000000000,0.000000000,1774267507.119071007,0.005591154,-0.000000000,0.001470967,640,480,rgb8
140,images/000140.jpg,1774267507.158028126,1774267507.155817509,0.002210617,0.000000000,0.000000000,1774267507.139054060,0.018974066,-0.000000000,0.001470863,640,480,rgb8
141,images/000141.jpg,1774267507.191394091,1774267507.175815582,0.015578508,0.000000000,0.000000000,1774267507.179013252,0.012380838,-0.000000000,0.004773091,640,480,rgb8
142,images/000142.jpg,1774267507.224760056,1774267507.215762854,0.008997202,0.000000000,0.000000000,1774267507.219000578,0.005759478,-0.000000000,0.002833318,640,480,rgb8
143,images/000143.jpg,1774267507.258126259,1774267507.255809784,0.002316475,0.000000000,0.000000000,1774267507.239013433,0.019112825,-0.000000000,0.002448518,640,480,rgb8
144,images/000144.jpg,1774267507.291492224,1774267507.275812864,0.015679359,0.000000000,0.000000000,1774267507.279008150,0.012484074,-0.000000000,0.002098154,640,480,rgb8
145,images/000145.jpg,1774267507.324858427,1774267507.315816879,0.009041548,0.000000000,0.000000000,1774267507.319007874,0.005850554,-0.000000000,0.001935578,640,480,rgb8
146,images/000146.jpg,1774267507.391590834,1774267507.375816107,0.015774727,0.000000000,0.000000000,1774267507.379053593,0.012537241,-0.000000000,0.001600908,640,480,rgb8
147,images/000147.jpg,1774267507.424957037,1774267507.415819883,0.009137154,0.000000000,0.000000000,1774267507.419029474,0.005927563,-0.000000000,0.000822170,640,480,rgb8
148,images/000148.jpg,1774267507.458323240,1774267507.455820322,0.002502918,0.000000000,0.000000000,1774267507.439033508,0.019289732,-0.000000000,-0.003343410,640,480,rgb8
149,images/000149.jpg,1774267507.491689444,1774267507.475834131,0.015855312,0.000000000,0.000000000,1774267507.479041100,0.012648344,-0.000000000,0.000548684,640,480,rgb8
150,images/000150.jpg,1774267507.525055647,1774267507.515825987,0.009229660,0.000000000,0.000000000,1774267507.519042015,0.006013632,-0.000000000,0.000709797,640,480,rgb8
151,images/000151.jpg,1774267507.558422089,1774267507.555828571,0.002593517,0.000000000,0.000000000,1774267507.539089680,0.019332409,-0.000000000,0.002600337,640,480,rgb8
152,images/000152.jpg,1774267507.591788292,1774267507.575826883,0.015961409,0.000000000,0.000000000,1774267507.579082489,0.012705803,-0.000000000,0.003491246,640,480,rgb8
153,images/000153.jpg,1774267507.625154734,1774267507.615818024,0.009336710,0.000000000,0.000000000,1774267507.619020700,0.006134033,-0.000000000,0.003090975,640,480,rgb8
154,images/000154.jpg,1774267507.658521175,1774267507.655869007,0.002652168,0.000000000,0.000000000,1774267507.639083862,0.019437313,-0.000000000,0.004184673,640,480,rgb8
155,images/000155.jpg,1774267507.691887379,1774267507.675831556,0.016055822,0.000000000,0.000000000,1774267507.679060936,0.012826443,-0.000000000,0.003868978,640,480,rgb8
156,images/000156.jpg,1774267507.725253820,1774267507.715838671,0.009415150,0.000000000,0.000000000,1774267507.719035387,0.006218433,-0.000000000,0.002243915,640,480,rgb8
157,images/000157.jpg,1774267507.758620262,1774267507.755836964,0.002783298,0.000000000,0.000000000,1774267507.739117146,0.019503117,-0.000000000,0.002730843,640,480,rgb8
158,images/000158.jpg,1774267507.791986942,1774267507.775834322,0.016152620,0.000000000,0.000000000,1774267507.779053688,0.012933254,-0.000000000,0.002236082,640,480,rgb8
159,images/000159.jpg,1774267507.825353622,1774267507.815796375,0.009557247,0.000000000,0.000000000,1774267507.819042206,0.006311417,-0.000000000,0.001470761,640,480,rgb8
160,images/000160.jpg,1774267507.858720064,1774267507.855823278,0.002896786,0.000000000,0.000000000,1774267507.839069366,0.019650698,-0.000000000,0.001107954,640,480,rgb8
161,images/000161.jpg,1774267507.892086506,1774267507.875829458,0.016257048,0.000000000,0.000000000,1774267507.879086018,0.013000488,-0.000000000,0.001096678,640,480,rgb8
162,images/000162.jpg,1774267507.925445557,1774267507.915820837,0.009624720,0.000000000,0.000000000,1774267507.919063807,0.006381750,-0.000000000,0.001533952,640,480,rgb8
163,images/000163.jpg,1774267507.958804607,1774267507.955845833,0.002958775,0.000000000,0.000000000,1774267507.939051628,0.019752979,-0.000000000,0.001616702,640,480,rgb8
