frame_idx,image_file,image_stamp,cmd_stamp,dt_cmd,cmd_linear_x,cmd_angular_z,odom_stamp,dt_odom,odom_linear_x,odom_angular_z,width,height,encoding
58,images/000058.jpg,1774268386.537442446,1774268386.535815477,0.001626968,0.000000000,0.000000000,1774268386.519068241,0.018374205,-0.000000036,0.002919570,640,480,rgb8
59,images/000059.jpg,1774268386.570816517,1774268386.555835724,0.014980793,0.000000000,0.000000000,1774268386.559105158,0.011711359,-0.000000051,0.003335265,640,480,rgb8
60,images/000060.jpg,1774268386.604190588,1774268386.595811129,0.008379459,0.000000000,0.000000000,1774268386.599052668,0.005137920,-0.000000029,0.003288547,640,480,rgb8
61,images/000061.jpg,1774268386.704074383,1774268386.695808887,0.008265495,0.000000000,0.000000000,1774268386.699131489,0.004942894,-0.000000020,0.000759810,640,480,rgb8
62,images/000062.jpg,1774268386.737368107,1774268386.735828161,0.001539946,0.000000000,0.000000000,1774268386.719040632,0.018327475,-0.000000035,0.001507374,640,480,rgb8
63,images/000063.jpg,1774268386.770661116,1774268386.755816936,0.014844179,0.000000000,0.000000000,1774268386.759033680,0.011627436,-0.000000033,0.001701636,640,480,rgb8
64,images/000064.jpg,1774268386.803953886,1774268386.795815706,0.008138180,0.000000000,0.000000000,1774268386.799032927,0.004920959,-0.000000032,0.002984093,640,480,rgb8
65,images/000065.jpg,1774268386.837245941,1774268386.835839748,0.001406193,0.000000000,0.000000000,1774268386.819040537,0.018205404,-0.000000046,0.004077001,640,480,rgb8
66,images/000066.jpg,1774268386.870537281,1774268386.855925083,0.014612198,0.000000000,0.000000000,1774268386.859059334,0.011477947,-0.000000034,0.003272563,640,480,rgb8
67,images/000067.jpg,1774268386.903828382,1774268386.895817995,0.008010387,0.000000000,0.000000000,1774268386.899027109,0.004801273,-0.000000014,0.003984977,640,480,rgb8
68,images/000068.jpg,1774268386.937118769,1774268386.935827971,0.001290798,0.000000000,0.000000000,1774268386.919048548,0.018070221,-0.000000015,0.005787710,640,480,rgb8
69,images/000069.jpg,1774268386.970408678,1774268386.955816269,0.014592409,0.000000000,0.000000000,1774268386.959028959,0.011379719,-0.000000041,0.005063520,640,480,rgb8
70,images/000070.jpg,1774268387.003698349,1774268386.995824337,0.007874012,0.000000000,0.000000000,1774268386.999035120,0.004663229,-0.000000041,0.004714262,640,480,rgb8
71,images/000071.jpg,1774268387.036987066,1774268387.035827160,0.001159906,0.000000000,0.000000000,1774268387.019035339,0.017951727,-0.000000028,0.004703498,640,480,rgb8
72,images/000072.jpg,1774268387.070275545,1774268387.055815697,0.014459848,0.000000000,0.000000000,1774268387.059037447,0.011238098,-0.000000014,0.003642834,640,480,rgb8
73,images/000073.jpg,1774268387.103563547,1774268387.095813274,0.007750273,0.000000000,0.000000000,1774268387.099036694,0.004526854,-0.000000038,0.011268475,640,480,rgb8
74,images/000074.jpg,1774268387.136850834,1774268387.135830641,0.001020193,0.000000000,0.000000000,1774268387.119019270,0.017831564,-0.000000012,0.007093834,640,480,rgb8
75,images/000075.jpg,1774268387.170137644,1774268387.155817747,0.014319897,0.000000000,0.000000000,1774268387.159030914,0.011106730,-0.000000024,0.006269231,640,480,rgb8
76,images/000076.jpg,1774268387.203423977,1774268387.195786238,0.007637739,0.000000000,0.000000000,1774268387.199037790,0.004386187,-0.000000034,0.004071806,640,480,rgb8
77,images/000077.jpg,1774268387.236710072,1774268387.235833883,0.000876188,0.000000000,0.000000000,1774268387.219041824,0.017668247,-0.000000045,0.004240896,640,480,rgb8
78,images/000078.jpg,1774268387.269995213,1774268387.255819559,0.014175653,0.000000000,0.000000000,1774268387.259038687,0.010956526,-0.000000036,0.003696897,640,480,rgb8
79,images/000079.jpg,1774268387.303280115,1774268387.295836687,0.007443428,0.000000000,0.000000000,1774268387.299063444,0.004216671,-0.000000012,0.001605505,640,480,rgb8
80,images/000080.jpg,1774268387.336564541,1774268387.335865736,0.000698805,0.000000000,0.000000000,1774268387.319049835,0.017514706,-0.000000022,0.001790511,640,480,rgb8
81,images/000081.jpg,1774268387.369848251,1774268387.355825424,0.014022827,0.000000000,0.000000000,1774268387.359029531,0.010818720,-0.000000022,0.001825412,640,480,rgb8
82,images/000082.jpg,1774268387.403131247,1774268387.395813704,0.007317543,0.000000000,0.000000000,1774268387.399035692,0.004095554,-0.000000022,0.003566701,640,480,rgb8
83,images/000083.jpg,1774268387.436414003,1774268387.435818434,0.000595570,0.000000000,0.000000000,1774268387.419034958,0.017379045,-0.000000031,0.003598992,640,480,rgb8
84,images/000084.jpg,1774268387.469696283,1774268387.455828667,0.013867617,0.000000000,0.000000000,1774268387.459022999,0.010673285,-0.000000031,0.003644804,640,480,rgb8
85,images/000085.jpg,1774268387.502978086,1774268387.495814323,0.007163763,0.000000000,0.000000000,1774268387.499070168,0.003907919,-0.000000030,0.004490204,640,480,rgb8
86,images/000086.jpg,1774268387.536259174,1774268387.535865784,0.000393391,0.000000000,0.000000000,1774268387.519015789,0.017243385,-0.000000039,0.003742986,640,480,rgb8
87,images/000087.jpg,1774268387.569540024,1774268387.555843115,0.013696909,0.000000000,0.000000000,1774268387.559048414,0.010491610,-0.000000025,0.002956861,640,480,rgb8
88,images/000088.jpg,1774268387.602822304,1774268387.595819473,0.007002831,0.000000000,0.000000000,1774268387.599062681,0.003759623,-0.000000010,0.001808249,640,480,rgb8
89,images/000089.jpg,1774268387.636188745,1774268387.635823250,0.000365496,0.000000000,0.000000000,1774268387.619035244,0.017153502,-0.000000018,0.002272971,640,480,rgb8
90,images/000090.jpg,1774268387.669555426,1774268387.655823231,0.013732195,0.000000000,0.000000000,1774268387.659063816,0.010491610,-0.000000025,0.002532003,640,480,rgb8
91,images/000091.jpg,1774268387.702921867,1774268387.695814848,0.007107019,0.000000000,0.000000000,1774268387.699052334,0.003869534,-0.000000014,0.001578368,640,480,rgb8
92,images/000092.jpg,1774268387.736288309,1774268387.735827208,0.000461102,0.000000000,0.000000000,1774268387.719027281,0.017261028,-0.000000022,0.002407282,640,480,rgb8
93,images/000093.jpg,1774268387.769579649,1774268387.755831718,0.013747931,0.000000000,0.000000000,1774268387.759062529,0.010517120,-0.000000009,0.004243228,640,480,rgb8
94,images/000094.jpg,1774268387.802870274,1774268387.795837402,0.007032871,0.000000000,0.000000000,1774268387.799045324,0.003824949,-0.000000024,-0.005494493,640,480,rgb8
95,images/000095.jpg,1774268387.836160421,1774268387.835812092,0.000348330,0.000000000,0.000000000,1774268387.819036007,0.017124414,-0.000000017,-0.004926251,640,480,rgb8
96,images/000096.jpg,1774268387.869450092,1774268387.855810881,0.013639212,0.000000000,0.000000000,1774268387.859040737,0.010409355,-0.000000016,-0.000878317,640,480,rgb8
97,images/000097.jpg,1774268387.902739525,1774268387.895810843,0.006928682,0.000000000,0.000000000,1774268387.899072647,0.003666878,-0.000000016,0.001945530,640,480,rgb8
98,images/000098.jpg,1774268387.936028004,1774268387.935833693,0.000194311,0.000000000,0.000000000,1774268387.919052362,0.016975641,-0.000000023,0.001987164,640,480,rgb8
99,images/000099.jpg,1774268387.969316244,1774268387.955822945,0.013493299,0.000000000,0.000000000,1774268387.959120512,0.010195732,-0.000000012,0.002104475,640,480,rgb8
100,images/000100.jpg,1774268388.002604008,1774268387.995826006,0.006778002,0.000000000,0.000000000,1774268387.999029160,0.003574848,-0.000000007,0.002131692,640,480,rgb8
101,images/000101.jpg,1774268388.035891056,1774268388.035833597,0.000057459,0.000000000,0.000000000,1774268388.019071579,0.016819477,-0.000000007,0.002597148,640,480,rgb8
102,images/000102.jpg,1774268388.069177628,1774268388.055821180,0.013356447,0.000000000,0.000000000,1774268388.059023380,0.010154247,-0.000000013,0.004123833,640,480,rgb8
103,images/000103.jpg,1774268388.102464199,1774268388.095812798,0.006651402,0.000000000,0.000000000,1774268388.099065781,0.003398418,-0.000000026,0.003671230,640,480,rgb8
104,images/000104.jpg,1774268388.202319622,1774268388.195778131,0.006541491,0.000000000,0.000000000,1774268388.199055910,0.003263712,-0.000000012,0.008479104,640,480,rgb8
105,images/000105.jpg,1774268388.235603809,1774268388.215827465,0.019776344,0.000000000,0.000000000,1774268388.219034910,0.016568899,-0.000000018,0.007743203,640,480,rgb8
106,images/000106.jpg,1774268388.268887520,1774268388.255830050,0.013057470,0.000000000,0.000000000,1774268388.259039402,0.009848118,-0.000000018,0.004800903,640,480,rgb8
107,images/000107.jpg,1774268388.302170515,1774268388.295831919,0.006338596,0.000000000,0.000000000,1774268388.299056530,0.003113985,-0.000000018,0.004750373,640,480,rgb8
108,images/000108.jpg,1774268388.335453033,1774268388.315833569,0.019619465,0.000000000,0.500080875,1774268388.319039106,0.016413927,-0.000000012,0.004413662,640,480,rgb8
109,images/000109.jpg,1774268388.368735313,1774268388.355819464,0.012915850,0.000000000,1.000000000,1774268388.359049320,0.009685993,-0.000000006,0.013037124,640,480,rgb8
110,images/000110.jpg,1774268388.402017117,1774268388.395829678,0.006187439,0.000000000,1.000000000,1774268388.399035692,0.002981424,-0.000000017,0.302931604,640,480,rgb8
111,images/000111.jpg,1774268388.435298204,1774268388.415829182,0.019469023,0.000000000,1.000000000,1774268388.419051886,0.016246319,0.004306194,0.420182072,640,480,rgb8
112,images/000112.jpg,1774268388.468578815,1774268388.455835342,0.012743473,0.000000000,1.000000000,1774268388.459043980,0.009534836,0.005220587,0.648031397,640,480,rgb8
113,images/000113.jpg,1774268388.501858950,1774268388.495822191,0.006036758,0.000000000,1.000000000,1774268388.499081850,0.002777100,0.006518911,0.753276959,640,480,rgb8
114,images/000114.jpg,1774268388.535138607,1774268388.515822172,0.019316435,0.000000000,1.000000000,1774268388.519031763,0.016106844,0.006595609,0.791253394,640,480,rgb8
115,images/000115.jpg,1774268388.568417788,1774268388.555817366,0.012600422,0.000000000,1.000000000,1774268388.559031010,0.009386778,0.007102678,0.825977214,640,480,rgb8
116,images/000116.jpg,1774268388.601696491,1774268388.595814466,0.005882025,0.000000000,0.000078250,1774268388.599037409,0.002659082,0.006627172,0.837524323,640,480,rgb8
117,images/000117.jpg,1774268388.634974718,1774268388.615816593,0.019158125,0.000000000,0.000000000,1774268388.619063377,0.015911341,0.006700697,0.819528258,640,480,rgb8
118,images/000118.jpg,1774268388.668252230,1774268388.655823708,0.012428522,0.000000000,0.000000000,1774268388.659010410,0.009241819,0.005980681,0.557533947,640,480,rgb8
119,images/000119.jpg,1774268388.701529264,1774268388.695835829,0.005693436,0.500000000,0.000000000,1774268388.699066162,0.002463102,0.006107082,0.241494817,640,480,rgb8
120,images/000120.jpg,1774268388.734807968,1774268388.715838432,0.018969536,0.500000000,0.000000000,1774268388.719088554,0.015719414,0.005301711,0.165802209,640,480,rgb8
121,images/000121.jpg,1774268388.768167019,1774268388.755833149,0.012333870,0.500000000,0.000000000,1774268388.759054661,0.009112358,0.011852206,0.173392470,640,480,rgb8
122,images/000122.jpg,1774268388.801525831,1774268388.795830965,0.005694866,0.500000000,0.000000000,1774268388.799046755,0.002479076,0.063090930,0.154335848,640,480,rgb8
123,images/000123.jpg,1774268388.868112564,1774268388.855824471,0.012288094,0.500000000,0.000000000,1774268388.859076738,0.009035826,0.087801780,0.052808374,640,480,rgb8
124,images/000124.jpg,1774268388.901405096,1774268388.895825148,0.005579948,0.500000000,0.000000000,1774268388.899055243,0.002349854,0.238987481,0.021938672,640,480,rgb8
125,images/000125.jpg,1774268388.934696913,1774268388.915811300,0.018885612,0.100264260,0.000000000,1774268388.919080734,0.015616179,0.241822830,0.020970385,640,480,rgb8
126,images/000126.jpg,1774268388.967988491,1774268388.955818653,0.012169838,0.000000000,0.000000000,1774268388.959035397,0.008953094,0.413451220,0.020477914,640,480,rgb8
127,images/000127.jpg,1774268389.001279354,1774268388.995836020,0.005443335,0.000000000,0.000000000,1774268388.999063969,0.002215385,0.458123565,0.034085182,640,480,rgb8
128,images/000128.jpg,1774268389.034569502,1774268389.015823603,0.018745899,0.000000000,0.000000000,1774268389.019061565,0.015507936,0.463411169,0.042594861,640,480,rgb8
129,images/000129.jpg,1774268389.067859411,1774268389.055899620,0.011959791,0.000000000,0.000000000,1774268389.059053659,0.008805752,0.425236900,0.057074335,640,480,rgb8
130,images/000130.jpg,1774268389.101148605,1774268389.095833302,0.005315304,0.000000000,0.000000000,1774268389.099072933,0.002075672,0.336028433,0.046807496,640,480,rgb8
131,images/000131.jpg,1774268389.134437561,1774268389.115822554,0.018615007,0.000000000,0.000000000,1774268389.119045019,0.015392542,0.339519761,0.020380761,640,480,rgb8
132,images/000132.jpg,1774268389.167725801,1774268389.155816078,0.011909723,0.000000000,0.000000000,1774268389.159019947,0.008705854,0.305148318,0.007566836,640,480,rgb8
133,images/000133.jpg,1774268389.201013327,1774268389.195825577,0.005187750,0.500000000,0.000000000,1774268389.199008942,0.002004385,0.136086480,0.028342546,640,480,rgb8
134,images/000134.jpg,1774268389.267587185,1774268389.255823612,0.011763573,0.500000000,0.000000000,1774268389.259151220,0.008435965,0.032894218,-0.029701458,640,480,rgb8
135,images/000135.jpg,1774268389.300873280,1774268389.295828819,0.005044460,0.500000000,0.000000000,1774268389.299032927,0.001840353,0.032093480,-0.036923736,640,480,rgb8
136,images/000136.jpg,1774268389.334158897,1774268389.315819502,0.018339396,0.500000000,0.000000000,1774268389.319039822,0.015119076,0.069772291,-0.045597940,640,480,rgb8
137,images/000137.jpg,1774268389.367444038,1774268389.355818033,0.011626005,0.500000000,0.000000000,1774268389.359015465,0.008428574,0.159231598,-0.033660150,640,480,rgb8
138,images/000138.jpg,1774268389.400728464,1774268389.395826340,0.004902124,0.500000000,0.000000000,1774268389.399030209,0.001698256,0.271687519,-0.022905986,640,480,rgb8
139,images/000139.jpg,1774268389.434012413,1774268389.415818453,0.018193960,0.500000000,0.000000000,1774268389.419076204,0.014936209,0.274182760,-0.024309112,640,480,rgb8
140,images/000140.jpg,1774268389.467295885,1774268389.455839396,0.011456490,0.500000000,0.000000000,1774268389.459089518,0.008206367,0.397562051,-0.038103892,640,480,rgb8
141,images/000141.jpg,1774268389.500578880,1774268389.495819569,0.004759312,0.500000000,0.000000000,1774268389.499017954,0.001560926,0.448550586,-0.020209494,640,480,rgb8
142,images/000142.jpg,1774268389.533861399,1774268389.515812874,0.018048525,0.500000000,0.000000000,1774268389.519045591,0.014815807,0.474283268,-0.013940614,640,480,rgb8
143,images/000143.jpg,1774268389.567142963,1774268389.555819035,0.011323929,0.500000000,0.000000000,1774268389.558983803,0.008159161,0.495745385,0.000134746,640,480,rgb8
144,images/000144.jpg,1774268389.600424290,1774268389.595815897,0.004608393,0.500000000,0.000000000,1774268389.599005461,0.001418829,0.505479714,0.021518530,640,480,rgb8
145,images/000145.jpg,1774268389.633705139,1774268389.615823507,0.017881632,0.500000000,0.000000000,1774268389.619012833,0.014692307,0.507933975,-0.005126355,640,480,rgb8
146,images/000146.jpg,1774268389.666985273,1774268389.655833960,0.011151314,0.500000000,0.000000000,1774268389.659004211,0.007981062,0.505260489,-0.009213138,640,480,rgb8
147,images/000147.jpg,1774268389.700265169,1774268389.695827484,0.004437685,0.500000000,0.000000000,1774268389.699014902,0.001250267,0.571591283,0.006974409,640,480,rgb8
148,images/000148.jpg,1774268389.733544350,1774268389.715821743,0.017722607,0.500000000,0.000000000,1774268389.719038486,0.014505863,0.527640554,0.004468707,640,480,rgb8
149,images/000149.jpg,1774268389.766823053,1774268389.755839825,0.010983229,0.500000000,0.000000000,1774268389.759051800,0.007771254,0.537189018,-0.008663374,640,480,rgb8
150,images/000150.jpg,1774268389.800102949,1774268389.795835495,0.004267454,0.500000000,0.000000000,1774268389.799062967,0.001039982,0.517502460,-0.027881364,640,480,rgb8
151,images/000151.jpg,1774268389.833453894,1774268389.815826654,0.017627239,0.500000000,0.000000000,1774268389.819037676,0.014416218,0.508611052,-0.021385599,640,480,rgb8
152,images/000152.jpg,1774268389.866804838,1774268389.855823040,0.010981798,0.500000000,0.000000000,1774268389.859040499,0.007764339,0.511162942,0.020767319,640,480,rgb8
153,images/000153.jpg,1774268389.900156021,1774268389.895828485,0.004327536,0.500000000,0.000000000,1774268389.899066210,0.001089811,0.511907134,0.047926801,640,480,rgb8
154,images/000154.jpg,1774268390.000037193,1774268389.995828390,0.004208803,0.500000000,0.000000000,1774268389.999079704,0.000957489,0.515743318,-0.007184122,640,480,rgb8
155,images/000155.jpg,1774268390.033329487,1774268390.015834332,0.017495155,0.500000000,0.000000000,1774268390.019042969,0.014286518,0.519630828,-0.003135652,640,480,rgb8
156,images/000156.jpg,1774268390.066621542,1774268390.055823803,0.010797739,0.500000000,0.000000000,1774268390.059035778,0.007585764,0.517477867,0.003725756,640,480,rgb8
157,images/000157.jpg,1774268390.099913120,1774268390.095820665,0.004092455,0.500000000,0.000000000,1774268390.099068880,0.000844240,0.511849022,0.004433682,640,480,rgb8
158,images/000158.jpg,1774268390.133203983,1774268390.115819216,0.017384768,0.500000000,0.000000000,1774268390.119123459,0.014080524,0.503171639,0.004054101,640,480,rgb8
159,images/000159.jpg,1774268390.166494370,1774268390.155826330,0.010668039,0.500000000,0.000000000,1774268390.159059763,0.007434607,0.499819190,-0.000709410,640,480,rgb8
160,images/000160.jpg,1774268390.199784279,1774268390.195833683,0.003950596,0.500000000,0.000000000,1774268390.199059963,0.000724316,0.506501129,0.003163101,640,480,rgb8
161,images/000161.jpg,1774268390.233073473,1774268390.215823650,0.017249823,0.500000000,0.000000000,1774268390.219090223,0.013983250,0.500703378,0.003888587,640,480,rgb8
162,images/000162.jpg,1774268390.266362190,1774268390.255830288,0.010531902,0.500000000,0.000000000,1774268390.259023190,0.007339001,0.504659827,0.004172220,640,480,rgb8
163,images/000163.jpg,1774268390.299650431,1774268390.295833588,0.003816843,0.500000000,0.000000000,1774268390.299033880,0.000616550,0.505217569,0.001223884,640,480,rgb8
