frame_idx,image_file,image_stamp,cmd_stamp,dt_cmd,cmd_linear_x,cmd_angular_z,odom_stamp,dt_odom,odom_linear_x,odom_angular_z,width,height,encoding
22,images/000022.jpg,1774267260.748306990,1774267260.735817671,0.012489319,0.000000000,0.000000000,1774267260.739052773,0.009254217,0.000000000,0.001168085,640,480,rgb8
23,images/000023.jpg,1774267260.781642437,1774267260.775831223,0.005811214,0.000000000,0.000000000,1774267260.779053926,0.002588511,0.000000000,0.001105554,640,480,rgb8
24,images/000024.jpg,1774267260.815005779,1774267260.795840979,0.019164801,0.000000000,0.000000000,1774267260.799100399,0.015905380,0.000000000,0.001284623,640,480,rgb8
25,images/000025.jpg,1774267260.848369360,1774267260.835842133,0.012527227,0.000000000,0.000000000,1774267260.839065075,0.009304285,0.000000000,0.001021068,640,480,rgb8
26,images/000026.jpg,1774267260.881732941,1774267260.875831842,0.005901098,0.000000000,0.000000000,1774267260.879037619,0.002695322,0.000000000,-0.000765002,640,480,rgb8
27,images/000027.jpg,1774267260.915082455,1774267260.895833492,0.019248962,0.000000000,0.000000000,1774267260.899059296,0.016023159,0.000000000,-0.000982254,640,480,rgb8
28,images/000028.jpg,1774267260.948431969,1774267260.935824871,0.012607098,0.000000000,0.000000000,1774267260.939097404,0.009334564,0.000000000,-0.004589615,640,480,rgb8
29,images/000029.jpg,1774267260.981781244,1774267260.975822210,0.005959034,0.000000000,0.000000000,1774267260.979029655,0.002751589,0.000000000,-0.000675779,640,480,rgb8
30,images/000030.jpg,1774267261.015130281,1774267260.995838165,0.019292116,0.000000000,0.000000000,1774267260.999110222,0.016020060,0.000000000,-0.000247880,640,480,rgb8
31,images/000031.jpg,1774267261.048479557,1774267261.035837889,0.012641668,0.000000000,0.000000000,1774267261.039054632,0.009424925,0.000000000,0.001408320,640,480,rgb8
32,images/000032.jpg,1774267261.081828594,1774267261.075829268,0.005999327,0.000000000,0.000000000,1774267261.078982353,0.002846241,0.000000000,0.000599271,640,480,rgb8
33,images/000033.jpg,1774267261.115177631,1774267261.095841408,0.019336224,0.000000000,0.000000000,1774267261.099066973,0.016110659,0.000000000,0.000560376,640,480,rgb8
34,images/000034.jpg,1774267261.148526669,1774267261.135829210,0.012697458,0.000000000,0.000000000,1774267261.139042377,0.009484291,0.000000000,0.001879822,640,480,rgb8
35,images/000035.jpg,1774267261.181875467,1774267261.175827503,0.006047964,0.000000000,0.000000000,1774267261.179049015,0.002826452,0.000000000,0.001688040,640,480,rgb8
36,images/000036.jpg,1774267261.215224266,1774267261.195831299,0.019392967,0.000000000,0.000000000,1774267261.199045181,0.016179085,0.000000000,0.001431538,640,480,rgb8
37,images/000037.jpg,1774267261.248573065,1774267261.235829115,0.012743950,0.000000000,0.000000000,1774267261.239045858,0.009527206,0.000000000,0.001943746,640,480,rgb8
38,images/000038.jpg,1774267261.348618746,1774267261.335825920,0.012792826,0.000000000,0.000000000,1774267261.339135170,0.009483576,0.000000000,0.004021657,640,480,rgb8
39,images/000039.jpg,1774267261.381967068,1774267261.375815153,0.006151915,0.000000000,0.000000000,1774267261.379018068,0.002948999,0.000000000,0.007563445,640,480,rgb8
40,images/000040.jpg,1774267261.415315390,1774267261.395813704,0.019501686,0.000000000,0.000000000,1774267261.399036407,0.016278982,0.000000000,0.005945387,640,480,rgb8
41,images/000041.jpg,1774267261.448663712,1774267261.435830355,0.012833357,0.000000000,0.000000000,1774267261.439087391,0.009576321,0.000000000,0.004493041,640,480,rgb8
42,images/000042.jpg,1774267261.482012033,1774267261.475833893,0.006178141,0.000000000,0.000000000,1774267261.479132652,0.002879381,0.000000000,0.003459719,640,480,rgb8
43,images/000043.jpg,1774267261.515360117,1774267261.495810270,0.019549847,0.000000000,0.000000000,1774267261.499030113,0.016330004,0.000000000,0.003913738,640,480,rgb8
44,images/000044.jpg,1774267261.548707962,1774267261.535828590,0.012879372,0.000000000,0.000000000,1774267261.539046288,0.009661674,0.000000000,0.002550385,640,480,rgb8
45,images/000045.jpg,1774267261.582055807,1774267261.575818539,0.006237268,0.000000000,0.000000000,1774267261.579037666,0.003018141,0.000000000,0.004054498,640,480,rgb8
46,images/000046.jpg,1774267261.615403891,1774267261.595818996,0.019584894,0.000000000,0.000000000,1774267261.599027872,0.016376019,0.000000000,0.003431649,640,480,rgb8
47,images/000047.jpg,1774267261.648751736,1774267261.635815620,0.012936115,0.000000000,0.000000000,1774267261.639027119,0.009724617,0.000000000,0.003648371,640,480,rgb8
48,images/000048.jpg,1774267261.682099342,1774267261.675816059,0.006283283,0.000000000,0.000000000,1774267261.679027319,0.003072023,0.000000000,0.004530047,640,480,rgb8
49,images/000049.jpg,1774267261.715446949,1774267261.695818663,0.019628286,0.000000000,0.000000000,1774267261.699038029,0.016408920,0.000000000,0.002768642,640,480,rgb8
50,images/000050.jpg,1774267261.748794794,1774267261.735815048,0.012979746,0.000000000,0.000000000,1774267261.739048004,0.009746790,0.000000000,0.002231695,640,480,rgb8
51,images/000051.jpg,1774267261.782142162,1774267261.775835752,0.006306410,0.000000000,0.000000000,1774267261.779062510,0.003079653,0.000000000,0.002699365,640,480,rgb8
52,images/000052.jpg,1774267261.815489531,1774267261.795835257,0.019654274,0.000000000,0.000000000,1774267261.799053431,0.016436100,0.000000000,0.002366690,640,480,rgb8
53,images/000053.jpg,1774267261.848836899,1774267261.835817814,0.013019085,0.000000000,0.000000000,1774267261.839016438,0.009820461,0.000000000,0.003688269,640,480,rgb8
54,images/000054.jpg,1774267261.882184505,1774267261.875830412,0.006354094,0.000000000,0.000000000,1774267261.879081249,0.003103256,0.000000000,0.004175954,640,480,rgb8
55,images/000055.jpg,1774267261.915546894,1774267261.895835638,0.019711256,0.000000000,0.000000000,1774267261.899067879,0.016479015,0.000000000,0.002541858,640,480,rgb8
56,images/000056.jpg,1774267261.948909283,1774267261.935840130,0.013069153,0.000000000,0.000000000,1774267261.939048767,0.009860516,0.000000000,0.002162724,640,480,rgb8
57,images/000057.jpg,1774267262.048961878,1774267262.035843849,0.013118029,0.000000000,0.000000000,1774267262.039669752,0.009292126,0.000000000,0.002296208,640,480,rgb8
58,images/000058.jpg,1774267262.082312822,1774267262.075819254,0.006493568,0.000000000,0.000000000,1774267262.079046011,0.003266811,0.000000000,-0.005118407,640,480,rgb8
59,images/000059.jpg,1774267262.115663290,1774267262.095830679,0.019832611,0.000000000,0.000000000,1774267262.099039078,0.016624212,0.000000000,-0.004762625,640,480,rgb8
60,images/000060.jpg,1774267262.149013758,1774267262.135831833,0.013181925,0.000000000,0.000000000,1774267262.139038324,0.009975433,0.000000000,-0.002172447,640,480,rgb8
61,images/000061.jpg,1774267262.182364225,1774267262.175825596,0.006538630,0.000000000,0.000000000,1774267262.179023981,0.003340244,0.000000000,0.000664207,640,480,rgb8
62,images/000062.jpg,1774267262.215714455,1774267262.195844173,0.019870281,0.000000000,0.000000000,1774267262.199095726,0.016618729,0.000000000,0.001250456,640,480,rgb8
63,images/000063.jpg,1774267262.249064684,1774267262.235835314,0.013229370,0.000000000,0.000000000,1774267262.239101648,0.009963036,0.000000000,0.002229578,640,480,rgb8
64,images/000064.jpg,1774267262.282414913,1774267262.275821447,0.006593466,0.000000000,0.000000000,1774267262.279060602,0.003354311,0.000000000,0.001726671,640,480,rgb8
65,images/000065.jpg,1774267262.315764666,1774267262.295847654,0.019917011,0.000000000,0.000000000,1774267262.299059153,0.016705513,0.000000000,0.001314591,640,480,rgb8
66,images/000066.jpg,1774267262.349114418,1774267262.335811853,0.013302565,0.000000000,0.000000000,1774267262.339019775,0.010094643,0.000000000,0.001661961,640,480,rgb8
67,images/000067.jpg,1774267262.382464170,1774267262.375825882,0.006638288,0.000000000,0.000000000,1774267262.379029036,0.003435135,0.000000000,0.007152941,640,480,rgb8
68,images/000068.jpg,1774267262.415813923,1774267262.395824194,0.019989729,0.000000000,0.000000000,1774267262.399024487,0.016789436,0.000000000,0.006409002,640,480,rgb8
69,images/000069.jpg,1774267262.449163437,1774267262.435820103,0.013343334,0.000000000,0.000000000,1774267262.439061403,0.010102034,0.000000000,0.004525161,640,480,rgb8
70,images/000070.jpg,1774267262.482512712,1774267262.475809813,0.006702900,0.000000000,0.000000000,1774267262.479020357,0.003492355,0.000000000,-0.000219905,640,480,rgb8
71,images/000071.jpg,1774267262.515861988,1774267262.515815973,0.000046015,0.000000000,0.000000000,1774267262.499017715,0.016844273,0.000000000,0.000650085,640,480,rgb8
72,images/000072.jpg,1774267262.549211502,1774267262.535833597,0.013377905,0.000000000,0.000000000,1774267262.539027929,0.010183573,0.000000000,0.000773593,640,480,rgb8
73,images/000073.jpg,1774267262.582560301,1774267262.575816393,0.006743908,0.000000000,0.000000000,1774267262.579112291,0.003448009,0.000000000,0.001704564,640,480,rgb8
74,images/000074.jpg,1774267262.615909338,1774267262.615828991,0.000080347,0.000000000,0.000000000,1774267262.599062443,0.016846895,0.000000000,0.002402085,640,480,rgb8
75,images/000075.jpg,1774267262.649258375,1774267262.635837317,0.013421059,0.000000000,0.000000000,1774267262.639061689,0.010196686,0.000000000,0.002990405,640,480,rgb8
76,images/000076.jpg,1774267262.682606936,1774267262.675833464,0.006773472,0.000000000,0.000000000,1774267262.679033995,0.003572941,0.000000000,0.002669196,640,480,rgb8
77,images/000077.jpg,1774267262.715955734,1774267262.715818882,0.000136852,0.000000000,0.000000000,1774267262.699033976,0.016921759,0.000000000,0.001784684,640,480,rgb8
78,images/000078.jpg,1774267262.749304295,1774267262.735828161,0.013476133,0.000000000,0.000000000,1774267262.739046097,0.010258198,0.000000000,0.001376505,640,480,rgb8
79,images/000079.jpg,1774267262.782652855,1774267262.775818348,0.006834507,0.000000000,0.000000000,1774267262.779031515,0.003621340,0.000000000,0.001519642,640,480,rgb8
80,images/000080.jpg,1774267262.816000938,1774267262.815820932,0.000180006,0.000000000,0.000000000,1774267262.799036741,0.016964197,0.000000000,0.001722166,640,480,rgb8
81,images/000081.jpg,1774267262.849349260,1774267262.835831881,0.013517380,0.000000000,0.000000000,1774267262.839029551,0.010319710,0.000000000,0.002116001,640,480,rgb8
82,images/000082.jpg,1774267262.882697582,1774267262.875832558,0.006865025,0.000000000,0.000000000,1774267262.879045248,0.003652334,0.000000000,0.001925359,640,480,rgb8
83,images/000083.jpg,1774267262.916045427,1774267262.915813684,0.000231743,0.000000000,0.000000000,1774267262.899083376,0.016962051,0.000000000,0.002208036,640,480,rgb8
84,images/000084.jpg,1774267262.949393511,1774267262.935818911,0.013574600,0.000000000,0.000000000,1774267262.939056396,0.010337114,0.000000000,0.002745678,640,480,rgb8
85,images/000085.jpg,1774267262.982754469,1774267262.975823641,0.006930828,0.000000000,0.000000000,1774267262.979055882,0.003698587,0.000000000,0.001201236,640,480,rgb8
86,images/000086.jpg,1774267263.016115189,1774267263.015803814,0.000311375,0.000000000,0.000000000,1774267262.999063253,0.017051935,0.000000000,0.001020629,640,480,rgb8
87,images/000087.jpg,1774267263.049476147,1774267263.035836220,0.013639927,0.000000000,0.000000000,1774267263.039074898,0.010401249,0.000000000,0.000929276,640,480,rgb8
88,images/000088.jpg,1774267263.082836628,1774267263.075818777,0.007017851,0.000000000,0.000000000,1774267263.079044819,0.003791809,0.000000000,0.002570788,640,480,rgb8
89,images/000089.jpg,1774267263.149448633,1774267263.135832548,0.013616085,0.000000000,0.000000000,1774267263.139082193,0.010366440,0.000000000,0.003965371,640,480,rgb8
90,images/000090.jpg,1774267263.182753563,1774267263.175831318,0.006922245,0.000000000,0.000000000,1774267263.179032087,0.003721476,0.000000000,0.000405320,640,480,rgb8
91,images/000091.jpg,1774267263.216058016,1774267263.215818644,0.000239372,0.000000000,0.000000000,1774267263.199028254,0.017029762,0.000000000,0.000400146,640,480,rgb8
92,images/000092.jpg,1774267263.249361992,1774267263.235822916,0.013539076,0.000000000,0.000000000,1774267263.239045143,0.010316849,0.000000000,0.000647830,640,480,rgb8
93,images/000093.jpg,1774267263.282665491,1774267263.275821209,0.006844282,0.000000000,0.000000000,1774267263.279044628,0.003620863,0.000000000,0.001661115,640,480,rgb8
94,images/000094.jpg,1774267263.315968275,1774267263.315828323,0.000139952,0.000000000,0.000000000,1774267263.299094439,0.016873837,0.000000000,0.002899434,640,480,rgb8
95,images/000095.jpg,1774267263.349270582,1774267263.335837126,0.013433456,0.000000000,0.000000000,1774267263.339040995,0.010229588,0.000000000,0.002533884,640,480,rgb8
96,images/000096.jpg,1774267263.382571936,1774267263.375828266,0.006743670,0.000000000,0.000000000,1774267263.379040241,0.003531694,0.000000000,0.002299420,640,480,rgb8
97,images/000097.jpg,1774267263.415873051,1774267263.415828943,0.000044107,0.000000000,0.000000000,1774267263.399099350,0.016773701,0.000000000,0.002299420,640,480,rgb8
98,images/000098.jpg,1774267263.449173689,1774267263.435816526,0.013357162,0.000000000,0.000000000,1774267263.439018965,0.010154724,0.000000000,0.002166786,640,480,rgb8
99,images/000099.jpg,1774267263.549071550,1774267263.535822630,0.013248920,0.000000000,0.000000000,1774267263.539061546,0.010010004,0.000000000,0.004335581,640,480,rgb8
100,images/000100.jpg,1774267263.582369566,1774267263.575825691,0.006543875,0.000000000,0.000000000,1774267263.579027653,0.003341913,0.000000000,0.000026917,640,480,rgb8
101,images/000101.jpg,1774267263.615667343,1774267263.595819712,0.019847631,0.000000000,0.000000000,1774267263.599021435,0.016645908,0.000000000,0.000207606,640,480,rgb8
102,images/000102.jpg,1774267263.648964167,1774267263.635839224,0.013124943,0.000000000,0.000000000,1774267263.639050007,0.009914160,0.000000000,0.002078122,640,480,rgb8
103,images/000103.jpg,1774267263.682260513,1774267263.675835609,0.006424904,0.000000000,0.000000000,1774267263.679057360,0.003203154,0.000000000,0.000683140,640,480,rgb8
104,images/000104.jpg,1774267263.715556383,1774267263.695847034,0.019709349,0.000000000,0.000000000,1774267263.699063301,0.016493082,0.000000000,0.001199953,640,480,rgb8
105,images/000105.jpg,1774267263.748851538,1774267263.735838175,0.013013363,0.000000000,0.000000000,1774267263.739065886,0.009785652,0.000000000,0.001227868,640,480,rgb8
106,images/000106.jpg,1774267263.782146215,1774267263.775913000,0.006233215,0.000000000,0.000000000,1774267263.779049873,0.003096342,0.000000000,0.002493346,640,480,rgb8
107,images/000107.jpg,1774267263.815440178,1774267263.795833349,0.019606829,0.000000000,0.000000000,1774267263.799056768,0.016383410,0.000000000,0.001592417,640,480,rgb8
108,images/000108.jpg,1774267263.848733902,1774267263.835828304,0.012905598,0.000000000,0.000000000,1774267263.839042664,0.009691238,0.000000000,0.002229763,640,480,rgb8
109,images/000109.jpg,1774267263.882026672,1774267263.875833750,0.006192923,0.000000000,0.000000000,1774267263.879050016,0.002976656,0.000000000,0.001865202,640,480,rgb8
110,images/000110.jpg,1774267263.915319204,1774267263.895837307,0.019481897,0.000000000,0.000000000,1774267263.899048328,0.016270876,0.000000000,0.000934861,640,480,rgb8
111,images/000111.jpg,1774267263.948610783,1774267263.935832500,0.012778282,0.000000000,0.000000000,1774267263.939054012,0.009556770,0.000000000,0.002446645,640,480,rgb8
112,images/000112.jpg,1774267263.981902122,1774267263.975838423,0.006063700,0.000000000,0.000000000,1774267263.979051590,0.002850533,0.000000000,0.000875795,640,480,rgb8
113,images/000113.jpg,1774267264.015192509,1774267263.995836973,0.019355536,0.000000000,0.000000000,1774267263.999059916,0.016132593,0.000000000,0.001300751,640,480,rgb8
114,images/000114.jpg,1774267264.048482656,1774267264.035841942,0.012640715,0.000000000,0.000000000,1774267264.039106369,0.009376287,0.000000000,0.000670061,640,480,rgb8
115,images/000115.jpg,1774267264.081773758,1774267264.075837374,0.005936384,0.000000000,0.000000000,1774267264.079038620,0.002735138,0.000000000,0.001941621,640,480,rgb8
116,images/000116.jpg,1774267264.115125656,1774267264.095850229,0.019275427,0.000000000,0.000000000,1774267264.099069118,0.016056538,0.000000000,0.001634518,640,480,rgb8
117,images/000117.jpg,1774267264.148477793,1774267264.135845184,0.012632608,0.000000000,0.000000000,1774267264.139061928,0.009415865,0.000000000,0.001600216,640,480,rgb8
118,images/000118.jpg,1774267264.181829929,1774267264.175846815,0.005983114,0.000000000,0.000000000,1774267264.179056168,0.002773762,0.000000000,0.001605095,640,480,rgb8
119,images/000119.jpg,1774267264.248551607,1774267264.235816240,0.012735367,0.000000000,0.000000000,1774267264.239079237,0.009472370,0.000000000,0.002778691,640,480,rgb8
120,images/000120.jpg,1774267264.281912565,1774267264.275833845,0.006078720,0.000000000,0.000000000,1774267264.279031754,0.002880812,0.000000000,-0.000735930,640,480,rgb8
121,images/000121.jpg,1774267264.315273762,1774267264.295820475,0.019453287,0.000000000,0.000000000,1774267264.299048185,0.016225576,0.000000000,-0.000507449,640,480,rgb8
122,images/000122.jpg,1774267264.348634720,1774267264.335832834,0.012801886,0.000000000,0.000000000,1774267264.339044809,0.009589911,0.000000000,-0.000045440,640,480,rgb8
123,images/000123.jpg,1774267264.381995916,1774267264.375832558,0.006163359,0.000000000,0.000000000,1774267264.379057884,0.002938032,0.000000000,0.000493947,640,480,rgb8
124,images/000124.jpg,1774267264.415357113,1774267264.395840406,0.019516706,0.000000000,0.000000000,1774267264.399044037,0.016313076,0.000000000,0.001252798,640,480,rgb8
125,images/000125.jpg,1774267264.448718786,1774267264.435836554,0.012882233,0.000000000,0.000000000,1774267264.439046144,0.009672642,0.000000000,0.001020003,640,480,rgb8
126,images/000126.jpg,1774267264.482079983,1774267264.475839376,0.006240606,0.000000000,0.000000000,1774267264.479082584,0.002997398,0.000000000,-0.004387668,640,480,rgb8
127,images/000127.jpg,1774267264.515441656,1774267264.495828390,0.019613266,0.000000000,0.000000000,1774267264.499067307,0.016374350,0.000000000,-0.002685003,640,480,rgb8
128,images/000128.jpg,1774267264.548803329,1774267264.535818815,0.012984514,0.000000000,0.000000000,1774267264.539052248,0.009751081,0.000000000,-0.000444809,640,480,rgb8
129,images/000129.jpg,1774267264.582165003,1774267264.575819969,0.006345034,0.000000000,0.000000000,1774267264.579023123,0.003141880,0.000000000,0.001566945,640,480,rgb8
130,images/000130.jpg,1774267264.648888588,1774267264.635831356,0.013057232,0.000000000,0.000000000,1774267264.639112234,0.009776354,0.000000000,0.003342806,640,480,rgb8
131,images/000131.jpg,1774267264.682250500,1774267264.675816774,0.006433725,0.000000000,0.000000000,1774267264.679013729,0.003236771,0.000000000,0.004049745,640,480,rgb8
132,images/000132.jpg,1774267264.715612650,1774267264.695819139,0.019793510,0.000000000,0.000000000,1774267264.699022770,0.016589880,0.000000000,0.001288760,640,480,rgb8
133,images/000133.jpg,1774267264.748974800,1774267264.735818386,0.013156414,0.000000000,0.000000000,1774267264.739019871,0.009954929,0.000000000,0.001503478,640,480,rgb8
134,images/000134.jpg,1774267264.782336950,1774267264.775815248,0.006521702,0.000000000,0.000000000,1774267264.779038429,0.003298521,0.000000000,0.002847011,640,480,rgb8
135,images/000135.jpg,1774267264.815699100,1774267264.795831680,0.019867420,0.000000000,0.000000000,1774267264.799068928,0.016630173,0.000000000,0.002571445,640,480,rgb8
136,images/000136.jpg,1774267264.849061489,1774267264.835818768,0.013242722,0.000000000,0.000000000,1774267264.839041948,0.010019541,0.000000000,0.005041145,640,480,rgb8
137,images/000137.jpg,1774267264.882424116,1774267264.875812054,0.006612062,0.000000000,0.000000000,1774267264.879040480,0.003383636,0.000000000,0.004197559,640,480,rgb8
138,images/000138.jpg,1774267264.915786266,1774267264.895815372,0.019970894,0.000000000,0.000000000,1774267264.899047375,0.016738892,0.000000000,0.003810803,640,480,rgb8
139,images/000139.jpg,1774267264.949149132,1774267264.935817957,0.013331175,0.000000000,0.000000000,1774267264.939035177,0.010113955,0.000000000,0.003264028,640,480,rgb8
140,images/000140.jpg,1774267264.982511759,1774267264.975852013,0.006659746,0.000000000,0.000000000,1774267264.979027510,0.003484249,0.000000000,0.003893967,640,480,rgb8
141,images/000141.jpg,1774267265.015874624,1774267265.015820265,0.000054359,0.000000000,0.000000000,1774267264.999030828,0.016843796,0.000000000,0.002731156,640,480,rgb8
142,images/000142.jpg,1774267265.049237251,1774267265.035829782,0.013407469,0.000000000,0.000000000,1774267265.039043188,0.010194063,0.000000000,0.002688808,640,480,rgb8
143,images/000143.jpg,1774267265.082600355,1774267265.075808764,0.006791592,0.000000000,0.000000000,1774267265.079059362,0.003540993,0.000000000,0.001041896,640,480,rgb8
144,images/000144.jpg,1774267265.115963459,1774267265.115829945,0.000133514,0.000000000,0.000000000,1774267265.099039793,0.016923666,0.000000000,0.002132205,640,480,rgb8
145,images/000145.jpg,1774267265.149326324,1774267265.135824680,0.013501644,0.000000000,0.000000000,1774267265.139055014,0.010271311,0.000000000,0.001787216,640,480,rgb8
146,images/000146.jpg,1774267265.182689190,1774267265.175827026,0.006862164,0.000000000,0.000000000,1774267265.179042339,0.003646851,0.000000000,0.003348432,640,480,rgb8
147,images/000147.jpg,1774267265.216042519,1774267265.215830803,0.000211716,0.000000000,0.000000000,1774267265.199104786,0.016937733,0.000000000,0.003348432,640,480,rgb8
148,images/000148.jpg,1774267265.249395847,1774267265.235820770,0.013575077,0.000000000,0.000000000,1774267265.239068031,0.010327816,0.000000000,0.002124084,640,480,rgb8
149,images/000149.jpg,1774267265.282749176,1774267265.275825024,0.006924152,0.000000000,0.000000000,1774267265.279041290,0.003707886,0.000000000,0.002275161,640,480,rgb8
150,images/000150.jpg,1774267265.349461555,1774267265.335820436,0.013641119,0.000000000,0.000000000,1774267265.339152813,0.010308743,0.000000000,0.001325211,640,480,rgb8
151,images/000151.jpg,1774267265.382817984,1774267265.375815153,0.007002831,0.000000000,0.000000000,1774267265.379037857,0.003780127,0.000000000,-0.005361032,640,480,rgb8
152,images/000152.jpg,1774267265.416174412,1774267265.415824175,0.000350237,0.000000000,0.000000000,1774267265.399090528,0.017083883,0.000000000,-0.004847787,640,480,rgb8
153,images/000153.jpg,1774267265.449530602,1774267265.435831785,0.013698816,0.000000000,0.000000000,1774267265.439067841,0.010462761,0.000000000,-0.001152488,640,480,rgb8
154,images/000154.jpg,1774267265.482886791,1774267265.475826263,0.007060528,0.000000000,0.000000000,1774267265.479050636,0.003836155,0.000000000,0.002052714,640,480,rgb8
155,images/000155.jpg,1774267265.516243219,1774267265.515839338,0.000403881,0.000000000,0.000000000,1774267265.499072790,0.017170429,0.000000000,0.002362285,640,480,rgb8
156,images/000156.jpg,1774267265.549599409,1774267265.535833359,0.013766050,0.000000000,0.000000000,1774267265.539052725,0.010546684,0.000000000,0.002283755,640,480,rgb8
157,images/000157.jpg,1774267265.582955837,1774267265.575839043,0.007116795,0.000000000,0.000000000,1774267265.579051971,0.003903866,0.000000000,0.001168024,640,480,rgb8
158,images/000158.jpg,1774267265.616312265,1774267265.615828991,0.000483274,0.000000000,0.000000000,1774267265.599039793,0.017272472,0.000000000,0.001637174,640,480,rgb8
159,images/000159.jpg,1774267265.649668455,1774267265.635825157,0.013843298,0.000000000,0.000000000,1774267265.639013290,0.010655165,0.000000000,0.001494207,640,480,rgb8
160,images/000160.jpg,1774267265.683024883,1774267265.675804615,0.007220268,0.000000000,0.000000000,1774267265.679007053,0.004017830,0.000000000,-0.019336854,640,480,rgb8
161,images/000161.jpg,1774267265.716381311,1774267265.715867281,0.000514030,0.000000000,0.000000000,1774267265.699068308,0.017313004,0.000000000,-0.014973455,640,480,rgb8
162,images/000162.jpg,1774267265.749737740,1774267265.735817432,0.013920307,0.000000000,0.000000000,1774267265.739076614,0.010661125,0.000000000,-0.008974243,640,480,rgb8
163,images/000163.jpg,1774267265.783094168,1774267265.775816202,0.007277966,0.000000000,0.000000000,1774267265.779044151,0.004050016,0.000000000,-0.001236960,640,480,rgb8
164,images/000164.jpg,1774267265.816450596,1774267265.815815449,0.000635147,0.000000000,0.000000000,1774267265.799057722,0.017392874,0.000000000,0.000047610,640,480,rgb8
165,images/000165.jpg,1774267265.849807024,1774267265.835814476,0.013992548,0.000000000,0.000000000,1774267265.839061022,0.010746002,0.000000000,0.002187511,640,480,rgb8
